beer.id,beer.name,beer.abv,beer.style,beer.brewerid
72310,Oktoberfest,,Märzen / Oktoberfest,23980
72312,Raspberry Wheat,,Fruit / Vegetable Beer,25393
72313,Khaos,5,Kölsch,25393
72314,De Dolle Verse Vis,5.8,Lambic - Unblended,201
72315,Monsieur Zhukov’s Biere De Stout,,Belgian Strong Dark Ale,17981
72316,Hawaii 90 Schilling Wee Heavy,7,Scotch Ale / Wee Heavy,11207
72317,Founders Berserker 37,7.1,American Black Ale,1199
72318,La Choulette De Printemps,6,Bière de Garde,1682
72319,Priebe,6.5,American Porter,25393
72320,Sour Belgian Golden,,American Wild Ale,4832
72321,Whyld Mild,3.1,English Dark Mild Ale,19597
72322,Zeppelin - Framboise,9,American Double / Imperial Stout,14916
72323,Neapolitan Bourbon County Stout,13,American Double / Imperial Stout,1549
72324,Wheelman's Wheat,4.5,American Pale Wheat Ale,231
72325,Union Radler Grapefruit,2.5,Fruit / Vegetable Beer,475
72326,Harpoon Golden Wizard,,American IPA,10097
72327,Leikeim Lager,4.9,Munich Helles Lager,472
72328,Schooner Porter,,American Porter,15327
72329,Hop Rye Pale,6,Rye Beer,15636
72330,Hop Hash,7,American Pale Ale (APA),1075
72331,Andes,4.9,American Adjunct Lager,1252
72332,Andes Porter,5.6,American Porter,1252
72333,Flat Tail Belgian Blonde,6.5,Belgian Pale Ale,22194
72334,Brandy Barrel Aged Hairy Eyeball,,American Strong Ale,220
72335,Pumpkin Stout,,American Stout,1342
72336,Hazy Days,5.5,Hefeweizen,816
72338,Anniversary Ale,7.3,American Double / Imperial IPA,3798
72339,Le Quatre,6.2,Saison / Farmhouse Ale,1412
72340,Muscles From Brussels,8.1,Dubbel,16353
72341,American Imperial Stout,9,American Double / Imperial Stout,456
72342,Imperial Porter,8.5,Baltic Porter,456
72343,Imperial October Fest,8.5,Märzen / Oktoberfest,456
72344,Black Jesus,9.3,American Double / Imperial IPA,15732
72345,Novis,5.5,Belgian Pale Ale,13804
72346,Vindicator IPA,6.8,American IPA,24820
72347,Anniversary Altbier,,Altbier,3353
72348,Wild Flower Wheat,,American Pale Wheat Ale,10425
72349,Captain Fantasy,,Saison / Farmhouse Ale,9629
72350,Red Racer Raspberry Wheat Ale,5,American Pale Wheat Ale,10321
72351,Due Gnomi,6,Herbed / Spiced Beer,2335
72353,Stimulus,7.75,Belgian Pale Ale,21651
72354,Antipathy Double IPA,8,American Double / Imperial IPA,24445
72355,ReplicAle (2011),5,Belgian Pale Ale,24445
72356,Ožujsko Limun,2.5,Fruit / Vegetable Beer,1720
72357,Ožujsko Jabuka,2.5,Fruit / Vegetable Beer,1720
72358,Indian Ink,6.5,American Black Ale,20791
72359,Southampton Belgian IPA,6.8,Belgian IPA,1628
72360,Illusion,4.5,American Black Ale,9051
72361,Duchessa,5.8,Saison / Farmhouse Ale,14046
72362,Twisted Galaxy,7.2,American Double / Imperial IPA,23222
72363,Atwater Grand Circus IPA,4.2,American IPA,15280
72364,Red Dawn,6,Saison / Farmhouse Ale,6045
72365,Fisherman's Coffee-Infused Oyster Stout,5.4,American Stout,8325
72366,Small Batch MBC Maibock,7.3,Maibock / Helles Bock,21473
72367,Red Dawn,4.6,Irish Red Ale,16862
72368,Wowzenbock!,7.6,Weizenbock,16862
72369,The Victor IPA,7.3,American IPA,25800
72370,Grand Esteemer San Francisco Lager,5,California Common / Steam Beer,25800
72371,Wheelie Popper Summer Kölsch,5,Kölsch,25800
72372,A Pale Ale,6,American Pale Ale (APA),13307
72373,Five,8.2,American Wild Ale,13014
72374,Simcoe Single Hop Imperial IPA,10.9,American Double / Imperial IPA,13307
72375,Umae Umami,11,American Wild Ale,12547
72376,Bourbon Barrel Aged Unrepentant,7.62,American Stout,7302
72377,Vesterbro Kaffestout,7,American Stout,13307
72378,1000 IBU Light,4.9,American Pale Ale (APA),13307
72379,Wood Cutter,6,American Brown Ale,3716
72380,Swell Golden Ale,,American Blonde Ale,26616
72381,Independence Day Ale,6.2,American Pale Ale (APA),16270
72382,Laughing Fox,4.5,Kristalweizen,590
72383,Blackberry Porter,,American Porter,12164
72384,Heritage Hefeweizen,,American Pale Wheat Ale,12164
72385,Rossi Pilsner,5.6,American Pale Lager,12164
72386,Rita Red,,American Amber / Red Ale,12164
72387,Bianca,4.7,Witbier,20684
72388,Templier,5,Belgian Pale Ale,25613
72389,Heartland Black IPA,6.5,American Black Ale,766
72390,Cascade IPA,6.25,American IPA,12881
72391,Dunkel Hopfen Weizenbock,8,Weizenbock,12881
72392,Spaceman,7,American IPA,24892
72393,Abies Balsamea,5,Herbed / Spiced Beer,14916
72394,Nom De Plum,5.75,Lambic - Fruit,14
72395,Old-School American Lager,4.5,American Pale Lager,25957
72396,Portland Ale,5,American Pale Ale (APA),2391
72397,Kessel 69,6.9,Belgian Pale Ale,18182
72398,St. Emeric's Stout,5,Irish Dry Stout,25957
72400,Cluster Fuggle IPA,7,American IPA,25957
72401,Miller Chill Lemon,4,Light Lager,105
72402,Train Hopper IPA,6.3,American IPA,25963
72403,The Prussian,,Dortmunder / Export Lager,20017
72404,Holy Confusion Barley Wine,10.2,American Barleywine,25963
72405,A Little Sumpin' Weizen,,Hefeweizen,220
72406,Unfiltered Natural Pumpkin Lager,5.8,Pumpkin Ale,19213
72407,Flemish Red,6.75,Flanders Red Ale,15834
72408,Wild Cherry Porter,5.8,American Porter,23058
72409,Dirty Blonde,,American Blonde Ale,10271
72410,Akhathen,5,Fruit / Vegetable Beer,700
72412,Shock Top Pumpkin Wheat,5.2,Pumpkin Ale,29
72413,Kirsch Von Blücher,6.3,Dunkelweizen,612
72414,Light Lager,4.5,Light Lager,5010
72415,Honey Ale,8.5,American Strong Ale,5010
72416,IPA,6,American IPA,5010
72417,Dry Stout,5.8,Irish Dry Stout,5010
72418,PG-13,,English Bitter,24880
72419,Old School Oktoberfest,5.5,Märzen / Oktoberfest,24880
72420,Haven Heather Ale,4.3,Scottish Ale,22723
72421,Schlossturm,5,Altbier,24764
72422,Clever Hans,5.2,Dunkelweizen,23076
72423,India Black Ale,7.3,American Black Ale,3073
72424,O.E. Rye Whiskey Barrel Aged Barleywine,,English Barleywine,4555
72425,Old Orange Street Fair,4.5,Kölsch,26612
72426,Old Orange Cannonball,7,American IPA,26612
72427,Old Orange Old Dummy,9.3,American Strong Ale,26612
72428,Imperial Red Ale,,American Amber / Red Ale,1386
72429,NW Super Critical,5.9,California Common / Steam Beer,63
72430,Allagash Mattina Rossa,6.9,American Wild Ale,4
72432,Zucker Weisse,4.3,Berliner Weissbier,24764
72433,Oaked Baby Horse,11.8,Quadrupel (Quad),735
72434,Duc De Carnouët,4,English Pale Ale,19597
72435,Three Heavy Wee Heavy,8.2,Scotch Ale / Wee Heavy,12314
72436,Lady Penrhyn Imperial Brown Ale,8.1,American Brown Ale,12314
72437,Mango Pale Ale,5.8,Fruit / Vegetable Beer,12314
72438,Hefe,,Hefeweizen,23672
72439,Black Zemon,6,Belgian Dark Ale,4237
72440,Old Glory,7.3,American Strong Ale,735
72441,Over Hopulation,7.1,American IPA,735
72442,James Younger 1876 Rye ALe,,Rye Beer,23016
72443,Rathskeller Alt,5.2,Altbier,735
72444,Repeal Rye,,Rye Beer,735
72445,Ripple Imperial Chocolate Porter,8.9,American Porter,735
72446,Fuego,7.2,Herbed / Spiced Beer,25622
72447,Oak Aged Hop Scotch Ale,9,Scotch Ale / Wee Heavy,24836
72448,Little Chocolate Doughnuts,5,American Porter,850
72449,Newport Storm - Ryan (Cyclone Series),8,Rye Beer,688
72450,Cream Dream IV: A New Hop,9.4,American Double / Imperial IPA,20672
72451,Breakside Gin-Barrel Double Wit,6.8,Witbier,22843
72452,Honestly Sour,6,Foreign / Export Stout,1549
72453,Awesome,8.5,American Black Ale,5077
72454,Great Lakes Same Ol' Citra Saison,,Saison / Farmhouse Ale,9408
72455,Great Lakes The Saison With Low Self-Esteem,,Saison / Farmhouse Ale,9408
72456,Great Lakes Heavy Bretting,,Saison / Farmhouse Ale,9408
72458,Great Lakes Raspberry Bitch Slap,,Fruit / Vegetable Beer,9408
72459,House Ales Funkified Abbey Normal,8,Quadrupel (Quad),8446
72462,House Ales Gangsters ParaWeiss,,Saison / Farmhouse Ale,8446
72463,Koko Loko,10.2,American Double / Imperial Stout,19544
72464,Sour Dreams,,American Wild Ale,15435
72465,Bitter Monk,9,Belgian IPA,24903
72466,Valhalla Golden Ale,4.6,American Pale Ale (APA),19555
72467,Throwback Spicy Bohemian,4.8,Chile Beer,24690
72468,Raspimical,7.3,Dubbel,9897
72469,Barrel Aged Brett Mesquite Smoked Porter,,American Porter,23672
72470,Barking Pumpkin,7.5,Pumpkin Ale,1432
72471,Union Radler Red Orange,2.5,Fruit / Vegetable Beer,475
72472,Pomegranate Juliet,,American Wild Ale,1549
72473,Grapefruit IPA,6,American IPA,12502
72474,Toasted Barn,5.6,American Porter,16504
72475,Imperial Stout,,American Double / Imperial Stout,193
72476,Cool Grand ESB,3.9,Extra Special / Strong Bitter (ESB),16353
72477,Playa De La Cruz,,American Adjunct Lager,21092
72478,Uncle Dunkle,4,Dunkelweizen,1549
72479,Lilja's Hell Hound Brown Ale,7,American Brown Ale,789
72480,Fantôme La Piétrain Blonde,6.5,Belgian Pale Ale,738
72481,Brandy Barrel Superfly,9,American Amber / Red Ale,1432
72482,Oktoberfest,6,Märzen / Oktoberfest,24791
72483,Fantôme Santé 15!,7,Saison / Farmhouse Ale,738
72484,Guava Groove,8,Saison / Farmhouse Ale,17981
72485,Hopfen Hoppy Hefeweizen,,Hefeweizen,267
72486,Verboom,5.3,Belgian Pale Ale,3925
72487,Stillwater Barrel-Aged Existent,7.6,Saison / Farmhouse Ale,22150
72488,Croaking Lizard Brown Ale,5,English Brown Ale,2294
72489,Mr. Crowley (ReplicAle 2011),6,Belgian Pale Ale,22072
72490,Black Top,6.9,American Black Ale,590
72491,Pale Ale Miel Et Houblons,6.5,American Pale Ale (APA),14916
72492,Black Fox Don't Call Me Wit Wheat Saison,6.9,Saison / Farmhouse Ale,848
72493,Sergio's Ole Evil-Ass Devil Bullshit Ale,,American Pale Wheat Ale,25232
72494,Treetop Pale Ale,,American Pale Ale (APA),23647
72495,Shakar,6,American Porter,1549
72496,Oil Of Aphrodite - Vanilla,10,American Double / Imperial Stout,1432
72497,Oil Of Aphrodite - Spumoni,10,American Double / Imperial Stout,1432
72498,Oil Of Aphrodite - Coffee,10,American Double / Imperial Stout,1432
72499,Oil Of Aphrodite - Chocolate Cherry,10,American Double / Imperial Stout,1432
72500,Oil Of Aphrodite - Mint,10,American Double / Imperial Stout,1432
72502,10th Anniversary Rye IPA,,American IPA,1066
72503,Oyster Stout,4.5,English Stout,6695
72504,Head High,6.5,American IPA,26676
72505,Rock Bottom Porter,,American Porter,1550
72506,El Hefe Speaks,5.3,Hefeweizen,25327
72507,This Is Not A Porter,6.5,American Porter,16094
72508,Krugher & Brent Red Beer,8,English India Pale Ale (IPA),26697
72509,Arbor Brewing Special Reserve 2005,9,American Wild Ale,1457
72510,Sofia,,Witbier,25711
72511,Menabrea Birra Leggera Bionda,3.5,Euro Pale Lager,1935
72512,It Takes A Lot Of Great Beer To Make Great Wine,4.7,American Pale Ale (APA),863
72513,French Broad IPA,,American IPA,2455
72514,Terrapin Reunion Beer 2008,6.5,Rye Beer,2372
72515,Hot Blooded (DUPLICATE),7,Foreign / Export Stout,17981
72516,Klondike Gold,,American Pale Ale (APA),16446
72518,Black Currant Stout,8.5,American Stout,24787
72519,Oil Of Aphrodite - Chocolate-Mint,10,American Double / Imperial Stout,1432
72520,Church Key Great Gatsbier,,Bière de Garde,2099
72521,Ramstein Berliner Weisse,5.8,Berliner Weissbier,607
72523,Humpty Bump Strong Belgian Golden Ale BA With Bretts (Barrel Roll No. 2),9.5,Belgian Strong Pale Ale,16843
72524,Black Forest H.E. Double Hockey Sticks Helles Lager,5.1,Munich Helles Lager,2669
72525,Illa,5.5,American Pale Ale (APA),26695
72526,Baias Ambar,4,American Amber / Red Ale,26696
72527,Great Lakes Ernie Wit,6.1,Witbier,9408
72528,Steep 'n Deep Winter Ale,,Winter Warmer,16816
72529,Headplant Pale Ale,,English Pale Ale,16816
72530,Podunk Oatmeal IPA,5.8,American IPA,18353
72531,Fuzz Face,5.1,Fruit / Vegetable Beer,16503
72532,Pale Ale,,American Pale Ale (APA),26673
72533,Cask Aid,5.5,Extra Special / Strong Bitter (ESB),140
72534,Saison It Ain't So,,Saison / Farmhouse Ale,26620
72535,Platte Pils,,German Pilsener,26620
72536,La Grange,,Saison / Farmhouse Ale,9969
72537,Paddy's Pomegranate Wheat,,American Pale Wheat Ale,26620
72538,Smoked Lager,,Rauchbier,26620
72539,Stage Six Session,,English Pale Mild Ale,26620
72540,Hop Havoc Anniversary Ale,6.2,American IPA,3599
72541,Delta Iota Phi Alpha,6.8,American IPA,63
72542,Krausen Bügel Lager Hell ***DUPE***,4.7,Dortmunder / Export Lager,5927
72543,IPAone (Nugget),7.57,American Double / Imperial IPA,18968
72544,IPAtwo (Summit),7.57,American Double / Imperial IPA,18968
72545,IPAthree (Cascade),7.57,American Double / Imperial IPA,18968
72546,Icculus,,American IPA,363
72547,Colypso,6.7,American IPA,684
72548,Grimace,6.3,American IPA,1387
72549,Hanöversch Pilsener Naturtrüb,4.7,Keller Bier / Zwickel Bier,3339
72550,HopCat The Rapture,9.5,American Wild Ale,16713
72551,India Pale Ale,7.6,American IPA,22917
72552,The Knoll,3.8,American Pale Ale (APA),24862
72553,Breakside Farmhouse Grisette,3.8,Saison / Farmhouse Ale,22843
72554,Dire Wolf,,American IPA,25593
72555,Grätzer,5.4,Smoked Beer,24464
72556,Brown Ale,5,American Brown Ale,16118
72557,Dillon Clock Stopper,4.5,American Pale Lager,16118
72558,Spruced Up Blonde,4.99,Herbed / Spiced Beer,2391
72559,Black Chow Smoked Rye Porter,5.9,Rauchbier,16118
72560,Wheat The People,4.4,American Pale Wheat Ale,23109
72561,Big Nose Red,,American Amber / Red Ale,7217
72562,Crécelle Ambrée,5.5,Belgian Pale Ale,18842
72563,Big Nose Wheat,,Hefeweizen,7217
72564,Hanöversch Bio-Weizen,5,Hefeweizen,3339
72565,Carmen With Cranberries,,American Wild Ale,16866
72566,Vintage Red,7.5,Flanders Red Ale,2391
72567,Scottish Ale,,Scottish Ale,16071
72568,Oxymoronic Organic IPA,,American IPA,22285
72569,Voodoo Mild,3.4,English Dark Mild Ale,2641
72570,Helles Belles,5.1,Munich Helles Lager,14400
72571,Lil' Smokey,3.2,American Porter,16068
72572,Hefeweizen,,Hefeweizen,5370
72573,Rumspringa Harvest Gold Kolsch,4.4,Kölsch,26645
72575,Rumspringa Wild Oats Stout,4.6,English Stout,26645
72576,Rumspringa Two In The Bush IPA,6,American IPA,26645
72577,Dark Energy,4.9,English Porter,24073
72578,Mad Beach Wheat,,American Pale Wheat Ale,18635
72579,Barrel Aged Ken Schmidt/Maui/Stone Kona Coffee Macadamia Coconut Porter,8.5,American Porter,147
72580,Americana Wheat 101,5.5,American Pale Wheat Ale,24847
72581,Berliner Weiss,,Berliner Weissbier,12351
72582,Inspiration Ale,6.2,American Pale Ale (APA),24847
72583,Skull & Bones Double Pale Ale,,American Pale Ale (APA),24847
72584,The Sister,,American Double / Imperial IPA,20680
72585,Dog Days Hefeweizen,5.1,Hefeweizen,24847
72586,Redrum,5.8,Irish Red Ale,24411
72587,Conan The Destroyer Coffee Stout,,American Double / Imperial Stout,1482
72588,Angel,4.3,English Bitter,10453
72589,Angus IP«AAA»,7,American IPA,25618
72590,Tripe à 3 Chêne,9.8,Tripel,16495
72591,Imperial,7.8,Russian Imperial Stout,20684
72592,Evil Twin Molotov Cocktail,13,American Double / Imperial IPA,24300
72593,Bourbon Barrel Aged Chocolate Stout,,American Double / Imperial Stout,10271
72594,WT3F,,American Wild Ale,458
72595,Kentucky Coco Jones,,American Porter,19765
72596,Captain Summer Session,4.9,American Blonde Ale,25260
72597,Lil' Helper,7,American IPA,24880
72598,CuDA Cascadian Dark Ale,,American Black Ale,22285
72599,Dortmunder Union Export,5.3,Dortmunder / Export Lager,2931
72600,24 K,4.6,American Blonde Ale,24892
72601,Session IPA,5.5,American Pale Ale (APA),19402
72602,Belgian Strong Dark Ale,,Belgian Strong Dark Ale,19402
72603,Notte Celtica,6.5,Foreign / Export Stout,26717
72604,Framboise,6,American Wild Ale,16963
72605,Faust,9,Tripel,15526
72606,Lost River Summer Ale,4.9,American Blonde Ale,26521
72607,Roller Bomber,7,American IPA,10271
72608,61.0,,American Strong Ale,1321
72609,Alaskan Birch Bock (Rough Draft Series),8,Bock,429
72610,Colonial Kölsch,4.5,Kölsch,12955
72611,Walkabout Pale Ale,5.3,American Pale Ale (APA),24412
72612,The Witness,4.8,Belgian Pale Ale,25370
72613,Black Bitter Rye,4.7,American IPA,21497
72614,Pere Winkle,9,Dubbel,1549
72615,Grapefruit Sofie,6.5,Saison / Farmhouse Ale,1549
72616,Brooklyn Honey Porter,,American Porter,14359
72617,Cherry Dominique,10,American Wild Ale,1549
72618,Nitro Night Train,7,English Porter,16386
72619,Athena,5.5,American Wild Ale,1549
72620,St. Dekkera Reserve: Strawberry Blonde & Raspberry,,American Wild Ale,16389
72621,Peak Bitter Ale,4.2,English Bitter,21497
72622,Mariestads Continental,4.2,Euro Pale Lager,4087
72623,Carnegie Special 175th Anniversary Porter,8.8,English Porter,10897
72624,La Roja Grande,8.1,American Amber / Red Ale,24659
72625,111 Pilsener,5.4,German Pilsener,16963
72626,Portsmouth Fruit Gruit,6,Scottish Gruit / Ancient Herbed Ale,596
72627,Brunus Induresco Coffee Porter,,American Porter,23347
72628,Saison-Ale,6.2,Saison / Farmhouse Ale,24134
72629,Red Hill Double Barrel Imperial Stout,10.1,Russian Imperial Stout,12579
72630,Dr. Bartlett's Ordinary Bitter,,English Bitter,25220
72631,Malane's Request Coffee Stout,6.4,American Stout,12164
72633,Dunkel Buck,6.8,Dunkelweizen,15435
72634,Oaked Yuletide Cherry Porter,5.5,Fruit / Vegetable Beer,12949
72635,Oaked Loyalist Lager,4.5,Euro Pale Lager,12949
72637,House Ales Alexanderplatz,,Berliner Weissbier,8446
72638,House Ales Shicki Micki,,Berliner Weissbier,8446
72639,Levrette Bio,6.5,American Amber / Red Ale,3461
72640,Saslong,5.6,English Porter,25896
72641,Summer,,American Pale Wheat Ale,21153
72642,Cherry Saison,,Saison / Farmhouse Ale,21153
72643,Imperial Fat Bottom IPA,8.25,American Double / Imperial IPA,22564
72644,Oatmeal Stout,5,Oatmeal Stout,5188
72645,Honey Lavender Ale,6.5,Fruit / Vegetable Beer,1879
72646,He'Brew Hop Manna Test Batch #2,6.8,American IPA,262
72647,Wicked Dahk Porter,5.9,American Porter,385
72648,Green Devil Barley Wine,12.5,American Barleywine,385
72649,Epicenter Ale,7.9,American Strong Ale,408
72650,Kentucky Appalachian Ale,7,American Amber / Red Ale,430
72651,Landlady,4.4,English Bitter,463
72652,Solace Rose,10.5,Flanders Oud Bruin,16862
72653,Trojan Horse IPA,6.8,American IPA,16862
72654,Machu Picchu,9.1,American Strong Ale,385
72655,Stubborn Russian,7.5,Russian Imperial Stout,12534
72656,Prickly Moses Chocolate Ale,6.2,Herbed / Spiced Beer,17310
72657,Submission,5.8,American IPA,22564
72658,Black CPA,5.8,American Black Ale,22564
72659,Chocolate Koffie Stout,6,American Stout,22564
72660,White IPA,4.75,Witbier,3768
72661,2011 ICBG Replicale,5.6,Belgian Pale Ale,3768
72662,Alt-Amberger Doppelbock,7.5,Doppelbock,11287
72663,Black Zemon,6,Saison / Farmhouse Ale,3768
72664,Hysteria,6,Dubbel,22564
72665,Hopothesis E,,American Double / Imperial IPA,18823
72666,Broken Honey Moon,,English Pale Ale,18823
72667,Jackalope,5.25,American Amber / Red Ale,22564
72669,Almaza Pure Malt,6,Munich Dunkel Lager,840
72670,Stegmaier Pumpkin Ale,5.5,Pumpkin Ale,150
72671,Highway Hefeweizen,,American Pale Wheat Ale,10087
72672,Hoosier Beer Geek Double Brown,7.5,American Brown Ale,24444
72673,Route 66 Honey Blonde Ale,,American Blonde Ale,10087
72674,2 Daves IPA,7,American IPA,14313
72675,RealTail Collaboration 2011 (with Real Ale),,Witbier,18823
72676,Chasing Deer,,American IPA,9513
72677,Magnum Daisy,4.5,English Pale Ale,1467
72678,Campfire Joe,17.35,American Double / Imperial Stout,755
72679,Smoky Mary,5.3,Rauchbier,18854
72680,Arizona Centennial Ale,,American Pale Wheat Ale,13564
72681,AC Golden Wild Ale,,American Wild Ale,17948
72682,Arizona Centennial Copper Ale,,Extra Special / Strong Bitter (ESB),13564
72683,Bourbon Barrel Aged Wynona's Big Brown Ale,,American Brown Ale,13371
72684,Anno Unum,9.2,Belgian IPA,23347
72685,Hefeweizen,4.5,Hefeweizen,4338
72686,7 Pale Ale,5,American Pale Ale (APA),4338
72687,Exotic Punch,5,American Pale Ale (APA),13307
72688,Hibiscus Resistance,7.2,Saison / Farmhouse Ale,24075
72689,Going To The Sun IPA,5.5,American IPA,1477
72690,Two Moons,4.5,American Pale Wheat Ale,2792
72692,Drake's Pinot Gallery,,American Double / Imperial Stout,3835
72693,Upper Decker,,American Double / Imperial IPA,24827
72694,Cherry Haystack,,Fruit / Vegetable Beer,1177
